Date,Time Spent (seconds),Number of People,Category
2017-11-13T16:00:00,603,1,Reference & Learning
2017-11-13T16:00:00,506,1,Design & Composition
2017-11-13T16:00:00,72,1,Social Networking
2017-11-13T16:00:00,15,1,News & Opinion
2017-11-13T16:00:00,9,1,Utilities
2017-11-13T17:00:00,1372,1,Communication & Scheduling
2017-11-13T17:00:00,301,1,Social Networking
2017-11-13T17:00:00,174,1,Reference & Learning
2017-11-13T17:00:00,166,1,Design & Composition
2017-11-13T17:00:00,75,1,Utilities
2017-11-13T17:00:00,15,1,Entertainment
2017-11-13T17:00:00,8,1,News & Opinion
2017-11-13T17:00:00,6,1,Software Development
2017-11-13T18:00:00,961,1,Communication & Scheduling
2017-11-13T18:00:00,230,1,Entertainment
2017-11-13T18:00:00,28,1,Utilities
2017-11-13T18:00:00,27,1,Reference & Learning
2017-11-13T18:00:00,3,1,Social Networking
2017-11-13T21:00:00,179,1,Reference & Learning
2017-11-13T21:00:00,173,1,Uncategorized
2017-11-13T21:00:00,148,1,Communication & Scheduling
2017-11-13T21:00:00,103,1,Social Networking
2017-11-13T21:00:00,19,1,Utilities
2017-11-13T22:00:00,1067,1,Social Networking
2017-11-13T22:00:00,649,1,Reference & Learning
2017-11-13T22:00:00,270,1,Communication & Scheduling
2017-11-13T22:00:00,102,1,Entertainment
2017-11-13T22:00:00,46,1,Utilities
2017-11-13T23:00:00,2691,1,Communication & Scheduling
2017-11-13T23:00:00,462,1,Reference & Learning
2017-11-13T23:00:00,92,1,Social Networking
2017-11-13T23:00:00,41,1,Software Development
2017-11-13T23:00:00,27,1,Utilities
2017-11-14T00:00:00,713,1,Communication & Scheduling
2017-11-14T00:00:00,301,1,Software Development
2017-11-14T00:00:00,187,1,Reference & Learning
2017-11-14T00:00:00,72,1,Utilities
2017-11-14T00:00:00,66,1,Social Networking
2017-11-14T00:00:00,7,1,Uncategorized
2017-11-14T02:00:00,699,1,Reference & Learning
2017-11-14T02:00:00,157,1,Software Development
2017-11-14T02:00:00,94,1,Social Networking
2017-11-14T02:00:00,28,1,Communication & Scheduling
2017-11-14T02:00:00,2,1,Utilities
2017-11-14T02:00:00,1,1,Business
2017-11-14T02:00:00,1,1,Uncategorized
2017-11-14T03:00:00,242,1,Reference & Learning
2017-11-14T03:00:00,19,1,Utilities
2017-11-14T11:00:00,947,1,Communication & Scheduling
2017-11-14T11:00:00,668,1,Reference & Learning
2017-11-14T11:00:00,629,1,Social Networking
2017-11-14T11:00:00,169,1,Software Development
2017-11-14T11:00:00,28,1,Uncategorized
2017-11-14T11:00:00,4,1,Utilities
2017-11-14T12:00:00,255,1,Communication & Scheduling
2017-11-14T12:00:00,53,1,Reference & Learning
2017-11-14T12:00:00,34,1,Utilities
2017-11-14T14:00:00,1157,1,Communication & Scheduling
2017-11-14T14:00:00,888,1,Reference & Learning
2017-11-14T14:00:00,837,1,Social Networking
2017-11-14T14:00:00,181,1,Entertainment
2017-11-14T14:00:00,61,1,Utilities
2017-11-14T14:00:00,39,1,Uncategorized
2017-11-14T14:00:00,3,1,News & Opinion
2017-11-14T14:00:00,3,1,Software Development
2017-11-14T15:00:00,939,1,Communication & Scheduling
2017-11-14T15:00:00,453,1,Social Networking
2017-11-14T15:00:00,421,1,Reference & Learning
2017-11-14T15:00:00,368,1,News & Opinion
2017-11-14T15:00:00,342,1,Software Development
2017-11-14T15:00:00,53,1,Uncategorized
2017-11-14T15:00:00,20,1,Entertainment
2017-11-14T15:00:00,4,1,Utilities
2017-11-14T16:00:00,2093,1,Reference & Learning
2017-11-14T16:00:00,332,1,Communication & Scheduling
2017-11-14T16:00:00,259,1,News & Opinion
2017-11-14T16:00:00,186,1,Social Networking
2017-11-14T16:00:00,45,1,Software Development
2017-11-14T16:00:00,33,1,Utilities
2017-11-14T17:00:00,1160,1,Reference & Learning
2017-11-14T17:00:00,359,1,Social Networking
2017-11-14T17:00:00,215,1,Software Development
2017-11-14T17:00:00,182,1,Communication & Scheduling
2017-11-14T17:00:00,44,1,Utilities
2017-11-14T17:00:00,1,1,News & Opinion
2017-11-14T23:00:00,552,1,Reference & Learning
2017-11-14T23:00:00,102,1,Utilities
2017-11-14T23:00:00,24,1,Business
2017-11-15T00:00:00,606,1,Reference & Learning
2017-11-15T00:00:00,32,1,Social Networking
2017-11-15T00:00:00,5,1,Utilities
2017-11-15T01:00:00,1148,1,Communication & Scheduling
2017-11-15T01:00:00,504,1,Reference & Learning
2017-11-15T01:00:00,237,1,Social Networking
2017-11-15T01:00:00,18,1,Utilities
2017-11-15T09:00:00,1088,1,Reference & Learning
2017-11-15T09:00:00,323,1,Social Networking
2017-11-15T09:00:00,160,1,Communication & Scheduling
2017-11-15T09:00:00,40,1,Uncategorized
2017-11-15T09:00:00,39,1,Utilities
2017-11-15T09:00:00,36,1,Entertainment
2017-11-15T10:00:00,1009,1,Communication & Scheduling
2017-11-15T10:00:00,375,1,Reference & Learning
2017-11-15T10:00:00,291,1,Uncategorized
2017-11-15T10:00:00,119,1,Social Networking
2017-11-15T10:00:00,81,1,Utilities
2017-11-15T10:00:00,23,1,Software Development
2017-11-15T10:00:00,8,1,Design & Composition
2017-11-15T11:00:00,2035,1,Communication & Scheduling
2017-11-15T11:00:00,908,1,Reference & Learning
2017-11-15T11:00:00,218,1,Uncategorized
2017-11-15T11:00:00,170,1,Software Development
2017-11-15T11:00:00,142,1,Social Networking
2017-11-15T11:00:00,72,1,Utilities
2017-11-15T11:00:00,47,1,News & Opinion
2017-11-15T11:00:00,3,1,Entertainment
2017-11-15T12:00:00,942,1,Communication & Scheduling
2017-11-15T12:00:00,359,1,Reference & Learning
2017-11-15T12:00:00,94,1,Social Networking
2017-11-15T12:00:00,73,1,Utilities
2017-11-15T12:00:00,49,1,Software Development
2017-11-15T12:00:00,3,1,Uncategorized
2017-11-15T13:00:00,712,1,Communication & Scheduling
2017-11-15T13:00:00,68,1,Social Networking
2017-11-15T13:00:00,47,1,Reference & Learning
2017-11-15T13:00:00,27,1,Entertainment
2017-11-15T13:00:00,7,1,Software Development
2017-11-15T13:00:00,2,1,Utilities
2017-11-15T15:00:00,122,1,Reference & Learning
2017-11-15T15:00:00,51,1,Communication & Scheduling
2017-11-15T15:00:00,22,1,Uncategorized
2017-11-15T15:00:00,4,1,Social Networking
2017-11-15T15:00:00,3,1,Utilities
2017-11-15T16:00:00,1671,1,Communication & Scheduling
2017-11-15T16:00:00,1175,1,Reference & Learning
2017-11-15T16:00:00,57,1,Social Networking
2017-11-15T16:00:00,9,1,Utilities
2017-11-15T16:00:00,3,1,Software Development
2017-11-15T16:00:00,1,1,Uncategorized
2017-11-15T17:00:00,1220,1,Communication & Scheduling
2017-11-15T17:00:00,729,1,Software Development
2017-11-15T17:00:00,411,1,Social Networking
2017-11-15T17:00:00,364,1,Reference & Learning
2017-11-15T17:00:00,255,1,Utilities
2017-11-15T17:00:00,2,1,Design & Composition
2017-11-15T18:00:00,2019,1,Software Development
2017-11-15T18:00:00,699,1,Reference & Learning
2017-11-15T18:00:00,484,1,Communication & Scheduling
2017-11-15T18:00:00,115,1,Social Networking
2017-11-15T18:00:00,103,1,Business
2017-11-15T18:00:00,30,1,Utilities
2017-11-15T18:00:00,4,1,Uncategorized
2017-11-15T19:00:00,502,1,Reference & Learning
2017-11-15T19:00:00,341,1,Software Development
2017-11-15T19:00:00,273,1,Communication & Scheduling
2017-11-15T19:00:00,82,1,News & Opinion
2017-11-15T19:00:00,47,1,Business
2017-11-15T19:00:00,39,1,Utilities
2017-11-15T19:00:00,6,1,Shopping
2017-11-15T19:00:00,1,1,Social Networking
2017-11-15T20:00:00,793,1,Software Development
2017-11-15T20:00:00,296,1,Reference & Learning
2017-11-15T20:00:00,56,1,Utilities
2017-11-15T20:00:00,33,1,Social Networking
2017-11-15T20:00:00,3,1,Communication & Scheduling
2017-11-15T21:00:00,929,1,Social Networking
2017-11-15T21:00:00,851,1,Communication & Scheduling
2017-11-15T21:00:00,446,1,Reference & Learning
2017-11-15T21:00:00,273,1,Software Development
2017-11-15T21:00:00,26,1,Utilities
2017-11-15T22:00:00,1428,1,Software Development
2017-11-15T22:00:00,225,1,Reference & Learning
2017-11-15T22:00:00,70,1,Social Networking
2017-11-15T22:00:00,19,1,Entertainment
2017-11-15T22:00:00,5,1,Communication & Scheduling
2017-11-15T22:00:00,3,1,Business
2017-11-15T23:00:00,3005,1,Software Development
2017-11-15T23:00:00,452,1,Reference & Learning
2017-11-15T23:00:00,94,1,Social Networking
2017-11-15T23:00:00,30,1,Entertainment
2017-11-15T23:00:00,6,1,Utilities
2017-11-15T23:00:00,5,1,Business
2017-11-15T23:00:00,1,1,Communication & Scheduling
2017-11-16T00:00:00,2287,1,Software Development
2017-11-16T00:00:00,1230,1,Reference & Learning
2017-11-16T00:00:00,73,1,Social Networking
2017-11-16T00:00:00,2,1,Business
2017-11-16T00:00:00,1,1,Utilities
2017-11-16T00:00:00,1,1,Entertainment
2017-11-16T01:00:00,965,1,Reference & Learning
2017-11-16T01:00:00,605,1,Software Development
2017-11-16T01:00:00,328,1,Social Networking
2017-11-16T01:00:00,73,1,News & Opinion
2017-11-16T01:00:00,47,1,Utilities
2017-11-16T01:00:00,38,1,Uncategorized
2017-11-16T01:00:00,21,1,Entertainment
2017-11-16T11:00:00,1449,1,Reference & Learning
2017-11-16T11:00:00,930,1,Communication & Scheduling
2017-11-16T11:00:00,122,1,News & Opinion
2017-11-16T11:00:00,81,1,Utilities
2017-11-16T11:00:00,36,1,Social Networking
2017-11-16T11:00:00,34,1,Software Development
2017-11-16T12:00:00,600,1,Reference & Learning
2017-11-16T12:00:00,188,1,Utilities
2017-11-16T12:00:00,107,1,Social Networking
2017-11-16T12:00:00,40,1,Uncategorized
2017-11-16T13:00:00,1079,1,Communication & Scheduling
2017-11-16T13:00:00,154,1,Social Networking
2017-11-16T13:00:00,99,1,Reference & Learning
2017-11-16T13:00:00,97,1,Uncategorized
2017-11-16T13:00:00,12,1,Software Development
2017-11-16T13:00:00,6,1,Utilities
2017-11-16T14:00:00,1351,1,Communication & Scheduling
2017-11-16T14:00:00,1220,1,Software Development
2017-11-16T14:00:00,293,1,Reference & Learning
2017-11-16T14:00:00,31,1,Utilities
2017-11-16T14:00:00,4,1,Social Networking
2017-11-16T14:00:00,1,1,Uncategorized
2017-11-16T15:00:00,2494,1,Software Development
2017-11-16T15:00:00,613,1,Communication & Scheduling
2017-11-16T15:00:00,299,1,Reference & Learning
2017-11-16T15:00:00,187,1,Utilities
2017-11-16T15:00:00,1,1,Uncategorized
2017-11-16T16:00:00,2155,1,Communication & Scheduling
2017-11-16T16:00:00,1067,1,Software Development
2017-11-16T16:00:00,358,1,Reference & Learning
2017-11-16T16:00:00,16,1,Utilities
2017-11-16T16:00:00,1,1,Social Networking
2017-11-16T17:00:00,761,1,Communication & Scheduling
2017-11-16T17:00:00,74,1,Reference & Learning
2017-11-16T17:00:00,58,1,Social Networking
2017-11-16T17:00:00,32,1,Utilities
2017-11-16T17:00:00,6,1,Software Development
2017-11-16T21:00:00,826,1,Communication & Scheduling
2017-11-16T21:00:00,398,1,Entertainment
2017-11-16T21:00:00,98,1,Reference & Learning
2017-11-16T21:00:00,50,1,Utilities
2017-11-16T21:00:00,5,1,Social Networking
2017-11-16T21:00:00,3,1,Uncategorized
2017-11-16T21:00:00,2,1,Software Development
2017-11-16T22:00:00,327,1,Entertainment
2017-11-16T22:00:00,323,1,Social Networking
2017-11-16T22:00:00,64,1,Uncategorized
2017-11-16T22:00:00,31,1,Utilities
2017-11-16T22:00:00,20,1,Reference & Learning
2017-11-17T09:00:00,116,1,Entertainment
2017-11-17T09:00:00,30,1,Communication & Scheduling
2017-11-17T09:00:00,4,1,Uncategorized
2017-11-17T10:00:00,455,1,Entertainment
2017-11-17T10:00:00,282,1,Business
2017-11-17T10:00:00,204,1,Communication & Scheduling
2017-11-17T10:00:00,196,1,Reference & Learning
2017-11-17T10:00:00,34,1,Utilities
2017-11-17T11:00:00,433,1,Reference & Learning
2017-11-17T11:00:00,198,1,Communication & Scheduling
2017-11-17T11:00:00,49,1,Utilities
2017-11-17T11:00:00,13,1,Business
2017-11-17T12:00:00,986,1,Communication & Scheduling
2017-11-17T12:00:00,382,1,Reference & Learning
2017-11-17T12:00:00,143,1,News & Opinion
2017-11-17T12:00:00,103,1,Social Networking
2017-11-17T12:00:00,12,1,Utilities
2017-11-17T12:00:00,9,1,Business
2017-11-17T13:00:00,960,1,Utilities
2017-11-17T13:00:00,846,1,Communication & Scheduling
2017-11-17T13:00:00,655,1,Reference & Learning
2017-11-17T13:00:00,468,1,Software Development
2017-11-17T13:00:00,393,1,Social Networking
2017-11-17T13:00:00,228,1,Uncategorized
2017-11-17T13:00:00,33,1,Business
2017-11-17T13:00:00,10,1,Design & Composition
2017-11-17T13:00:00,3,1,Shopping
2017-11-17T13:00:00,1,1,Entertainment
2017-11-17T14:00:00,506,1,Entertainment
2017-11-17T14:00:00,144,1,Social Networking
2017-11-17T14:00:00,95,1,Communication & Scheduling
2017-11-17T14:00:00,60,1,Software Development
2017-11-17T14:00:00,15,1,Reference & Learning
2017-11-17T14:00:00,6,1,Utilities
2017-11-17T15:00:00,1423,1,Software Development
2017-11-17T15:00:00,895,1,Reference & Learning
2017-11-17T15:00:00,467,1,Utilities
2017-11-17T15:00:00,191,1,Communication & Scheduling
2017-11-17T15:00:00,43,1,Design & Composition
2017-11-17T15:00:00,15,1,Social Networking
2017-11-17T15:00:00,7,1,Entertainment
2017-11-17T16:00:00,1129,1,Software Development
2017-11-17T16:00:00,812,1,Social Networking
2017-11-17T16:00:00,641,1,Communication & Scheduling
2017-11-17T16:00:00,384,1,Reference & Learning
2017-11-17T16:00:00,281,1,Utilities
2017-11-17T16:00:00,203,1,Entertainment
2017-11-17T16:00:00,32,1,Design & Composition
2017-11-17T16:00:00,1,1,Uncategorized
2017-11-17T17:00:00,735,1,Social Networking
2017-11-17T17:00:00,554,1,Communication & Scheduling
2017-11-17T17:00:00,515,1,Reference & Learning
2017-11-17T17:00:00,284,1,Entertainment
2017-11-17T17:00:00,181,1,Software Development
2017-11-17T17:00:00,75,1,Utilities
2017-11-17T17:00:00,8,1,Business
2017-11-17T18:00:00,1122,1,Design & Composition
2017-11-17T18:00:00,493,1,Software Development
2017-11-17T18:00:00,415,1,Utilities
2017-11-17T18:00:00,369,1,Reference & Learning
2017-11-17T18:00:00,257,1,Communication & Scheduling
2017-11-17T18:00:00,119,1,Business
2017-11-17T18:00:00,52,1,News & Opinion
2017-11-17T18:00:00,30,1,Social Networking
2017-11-17T18:00:00,28,1,Entertainment
2017-11-17T19:00:00,840,1,Communication & Scheduling
2017-11-17T19:00:00,221,1,Design & Composition
2017-11-17T19:00:00,208,1,Social Networking
2017-11-17T19:00:00,167,1,Entertainment
2017-11-17T19:00:00,88,1,Utilities
2017-11-17T19:00:00,78,1,Reference & Learning
2017-11-17T22:00:00,314,1,Communication & Scheduling
2017-11-17T22:00:00,267,1,Entertainment
2017-11-17T22:00:00,178,1,Reference & Learning
2017-11-17T22:00:00,4,1,Utilities
2017-11-17T22:00:00,1,1,Software Development
2017-11-17T23:00:00,683,1,Social Networking
2017-11-17T23:00:00,465,1,Entertainment
2017-11-17T23:00:00,360,1,Reference & Learning
2017-11-17T23:00:00,34,1,Communication & Scheduling
2017-11-17T23:00:00,25,1,News & Opinion
2017-11-17T23:00:00,16,1,Software Development
2017-11-17T23:00:00,11,1,Utilities
2017-11-17T23:00:00,9,1,Shopping
2017-11-18T00:00:00,733,1,Social Networking
2017-11-18T00:00:00,203,1,Reference & Learning
2017-11-18T00:00:00,10,1,Software Development
2017-11-18T00:00:00,4,1,Communication & Scheduling
2017-11-18T00:00:00,3,1,Utilities
2017-11-18T00:00:00,2,1,Shopping
2017-11-18T10:00:00,1086,1,Reference & Learning
2017-11-18T10:00:00,29,1,Communication & Scheduling
2017-11-18T10:00:00,18,1,Utilities
2017-11-18T10:00:00,9,1,Business
2017-11-18T11:00:00,1019,1,Communication & Scheduling
2017-11-18T11:00:00,553,1,Social Networking
2017-11-18T11:00:00,413,1,Entertainment
2017-11-18T11:00:00,296,1,Reference & Learning
2017-11-18T11:00:00,29,1,Utilities
2017-11-18T11:00:00,8,1,Software Development
2017-11-18T11:00:00,2,1,Business
2017-11-18T11:00:00,1,1,Shopping
2017-11-18T12:00:00,850,1,Software Development
2017-11-18T12:00:00,774,1,Reference & Learning
2017-11-18T12:00:00,552,1,Communication & Scheduling
2017-11-18T12:00:00,86,1,Social Networking
2017-11-18T12:00:00,15,1,Utilities
2017-11-18T12:00:00,2,1,Design & Composition
2017-11-18T13:00:00,2256,1,Software Development
2017-11-18T13:00:00,502,1,Reference & Learning
2017-11-18T13:00:00,493,1,Social Networking
2017-11-18T13:00:00,13,1,Utilities
2017-11-18T13:00:00,5,1,Uncategorized
2017-11-18T13:00:00,2,1,Communication & Scheduling
2017-11-18T14:00:00,1874,1,Software Development
2017-11-18T14:00:00,468,1,Reference & Learning
2017-11-18T14:00:00,233,1,Social Networking
2017-11-18T14:00:00,175,1,Utilities
2017-11-18T14:00:00,88,1,Communication & Scheduling
2017-11-18T14:00:00,9,1,Shopping
2017-11-18T14:00:00,4,1,Uncategorized
2017-11-18T14:00:00,1,1,Design & Composition
2017-11-18T15:00:00,1707,1,Software Development
2017-11-18T15:00:00,672,1,Utilities
2017-11-18T15:00:00,318,1,Business
2017-11-18T15:00:00,174,1,Reference & Learning
2017-11-18T15:00:00,162,1,Communication & Scheduling
2017-11-18T15:00:00,141,1,Social Networking
2017-11-18T15:00:00,12,1,Design & Composition
2017-11-18T15:00:00,11,1,Uncategorized
2017-11-18T16:00:00,1684,1,Software Development
2017-11-18T16:00:00,434,1,Business
2017-11-18T16:00:00,335,1,Reference & Learning
2017-11-18T16:00:00,122,1,Utilities
2017-11-18T16:00:00,18,1,Communication & Scheduling
2017-11-18T17:00:00,1695,1,Software Development
2017-11-18T17:00:00,213,1,Reference & Learning
2017-11-18T17:00:00,29,1,Social Networking
2017-11-18T17:00:00,26,1,Utilities
2017-11-18T18:00:00,1483,1,Software Development
2017-11-18T18:00:00,192,1,Reference & Learning
2017-11-18T18:00:00,124,1,Business
2017-11-18T18:00:00,27,1,Social Networking
2017-11-18T18:00:00,21,1,Communication & Scheduling
2017-11-18T18:00:00,16,1,Utilities
2017-11-18T19:00:00,1357,1,Reference & Learning
2017-11-18T19:00:00,564,1,Communication & Scheduling
2017-11-18T19:00:00,561,1,Software Development
2017-11-18T19:00:00,127,1,Social Networking
2017-11-18T19:00:00,37,1,Utilities
2017-11-18T19:00:00,4,1,Business
2017-11-18T19:00:00,3,1,Shopping
2017-11-18T20:00:00,535,1,Communication & Scheduling
2017-11-18T20:00:00,510,1,Reference & Learning
2017-11-18T20:00:00,137,1,Uncategorized
2017-11-18T20:00:00,30,1,Entertainment
2017-11-18T20:00:00,9,1,Software Development
2017-11-18T20:00:00,6,1,Utilities
2017-11-18T21:00:00,693,1,Software Development
2017-11-18T21:00:00,644,1,Reference & Learning
2017-11-18T21:00:00,419,1,Communication & Scheduling
2017-11-18T21:00:00,301,1,Entertainment
2017-11-18T21:00:00,181,1,News & Opinion
2017-11-18T21:00:00,124,1,Uncategorized
2017-11-18T21:00:00,70,1,Social Networking
2017-11-18T21:00:00,24,1,Utilities
2017-11-18T21:00:00,6,1,Design & Composition
2017-11-18T22:00:00,408,1,Communication & Scheduling
2017-11-18T22:00:00,30,1,Utilities
2017-11-18T22:00:00,15,1,Reference & Learning
2017-11-18T22:00:00,6,1,Social Networking
2017-11-18T22:00:00,1,1,Software Development
2017-11-19T08:00:00,75,1,Software Development
2017-11-19T08:00:00,47,1,Utilities
2017-11-19T08:00:00,19,1,Communication & Scheduling
2017-11-19T08:00:00,18,1,Reference & Learning
2017-11-19T08:00:00,14,1,Social Networking
2017-11-19T09:00:00,2268,1,Software Development
2017-11-19T09:00:00,96,1,Reference & Learning
2017-11-19T09:00:00,22,1,Utilities
2017-11-19T09:00:00,11,1,Business
2017-11-19T09:00:00,5,1,Design & Composition
2017-11-19T10:00:00,1349,1,Reference & Learning
2017-11-19T10:00:00,767,1,Software Development
2017-11-19T10:00:00,94,1,Social Networking
2017-11-19T10:00:00,58,1,Utilities
2017-11-19T10:00:00,51,1,Communication & Scheduling
2017-11-19T10:00:00,1,1,Design & Composition
2017-11-19T11:00:00,2585,1,Software Development
2017-11-19T11:00:00,155,1,Communication & Scheduling
2017-11-19T11:00:00,45,1,Reference & Learning
2017-11-19T11:00:00,26,1,Utilities
2017-11-19T12:00:00,2014,1,Software Development
2017-11-19T12:00:00,91,1,News & Opinion
2017-11-19T12:00:00,68,1,Reference & Learning
2017-11-19T12:00:00,20,1,Entertainment
2017-11-19T12:00:00,9,1,Utilities
2017-11-19T12:00:00,3,1,Communication & Scheduling
2017-11-19T13:00:00,746,1,Software Development
2017-11-19T13:00:00,45,1,Utilities
2017-11-19T14:00:00,2010,1,Software Development
2017-11-19T15:00:00,2456,1,Software Development
2017-11-19T15:00:00,30,1,Communication & Scheduling
2017-11-19T15:00:00,15,1,Reference & Learning
2017-11-19T15:00:00,6,1,Utilities
2017-11-19T16:00:00,1827,1,Software Development
2017-11-19T16:00:00,105,1,Business
2017-11-19T16:00:00,28,1,Utilities
2017-11-19T16:00:00,9,1,Reference & Learning
2017-11-19T16:00:00,4,1,Communication & Scheduling
2017-11-19T17:00:00,1608,1,Software Development
2017-11-19T17:00:00,165,1,Reference & Learning
2017-11-19T17:00:00,28,1,Communication & Scheduling
2017-11-19T18:00:00,785,1,Reference & Learning
2017-11-19T18:00:00,625,1,Software Development
2017-11-19T18:00:00,379,1,Business
2017-11-19T18:00:00,25,1,Communication & Scheduling
2017-11-19T18:00:00,20,1,Utilities
2017-11-19T20:00:00,643,1,Reference & Learning
2017-11-19T20:00:00,631,1,Social Networking
2017-11-19T20:00:00,104,1,Communication & Scheduling
2017-11-19T20:00:00,16,1,Software Development
2017-11-19T20:00:00,8,1,Utilities
2017-11-19T21:00:00,1376,1,Software Development
2017-11-19T21:00:00,910,1,Reference & Learning
2017-11-19T21:00:00,11,1,Utilities
2017-11-19T21:00:00,5,1,Communication & Scheduling
2017-11-19T22:00:00,1370,1,Reference & Learning
2017-11-19T22:00:00,55,1,Business
2017-11-19T22:00:00,4,1,Communication & Scheduling
2017-11-19T22:00:00,4,1,Software Development
2017-11-19T23:00:00,828,1,Reference & Learning
2017-11-19T23:00:00,322,1,Social Networking
2017-11-19T23:00:00,50,1,News & Opinion
2017-11-19T23:00:00,18,1,Utilities
2017-11-20T05:00:00,1240,1,Software Development
2017-11-20T05:00:00,84,1,Social Networking
2017-11-20T05:00:00,43,1,Utilities
2017-11-20T05:00:00,26,1,Business
2017-11-20T05:00:00,25,1,Entertainment
2017-11-20T05:00:00,10,1,Reference & Learning
2017-11-20T06:00:00,573,1,Software Development
2017-11-20T06:00:00,417,1,Social Networking
2017-11-20T06:00:00,101,1,Reference & Learning
2017-11-20T06:00:00,97,1,Business
2017-11-20T06:00:00,60,1,Utilities
2017-11-20T06:00:00,4,1,Entertainment
2017-11-20T10:00:00,958,1,Reference & Learning
2017-11-20T10:00:00,352,1,Social Networking
2017-11-20T10:00:00,305,1,Entertainment
2017-11-20T10:00:00,18,1,Business
2017-11-20T10:00:00,18,1,Uncategorized
2017-11-20T10:00:00,15,1,Utilities
2017-11-20T10:00:00,14,1,Communication & Scheduling
2017-11-20T10:00:00,5,1,Software Development
2017-11-20T11:00:00,656,1,Software Development
2017-11-20T11:00:00,407,1,Reference & Learning
2017-11-20T11:00:00,117,1,Communication & Scheduling
2017-11-20T11:00:00,103,1,News & Opinion
2017-11-20T11:00:00,85,1,Entertainment
2017-11-20T11:00:00,37,1,Utilities
2017-11-20T11:00:00,21,1,Social Networking
2017-11-20T11:00:00,2,1,Business
2017-11-20T12:00:00,2489,1,Software Development
2017-11-20T12:00:00,693,1,Communication & Scheduling
2017-11-20T12:00:00,395,1,Reference & Learning
2017-11-20T12:00:00,15,1,Utilities
2017-11-20T12:00:00,1,1,Business
2017-11-20T13:00:00,2781,1,Communication & Scheduling
2017-11-20T13:00:00,408,1,Reference & Learning
2017-11-20T13:00:00,168,1,Software Development
2017-11-20T13:00:00,139,1,Uncategorized
2017-11-20T13:00:00,28,1,Utilities
2017-11-20T13:00:00,5,1,Business
2017-11-20T14:00:00,2857,1,Software Development
2017-11-20T14:00:00,606,1,Communication & Scheduling
2017-11-20T14:00:00,127,1,Reference & Learning
2017-11-20T14:00:00,8,1,Business
2017-11-20T15:00:00,2069,1,Software Development
2017-11-20T15:00:00,100,1,Reference & Learning
2017-11-20T15:00:00,47,1,Utilities
2017-11-20T15:00:00,45,1,Communication & Scheduling
2017-11-20T15:00:00,5,1,Uncategorized
2017-11-20T16:00:00,1617,1,Software Development
2017-11-20T16:00:00,1453,1,Reference & Learning
2017-11-20T16:00:00,104,1,Social Networking
2017-11-20T16:00:00,15,1,Utilities
2017-11-20T16:00:00,1,1,Communication & Scheduling
2017-11-20T17:00:00,3111,1,Software Development
2017-11-20T17:00:00,384,1,Reference & Learning
2017-11-20T17:00:00,87,1,Social Networking
2017-11-20T17:00:00,11,1,Communication & Scheduling
2017-11-20T17:00:00,7,1,Utilities
2017-11-20T18:00:00,2918,1,Software Development
2017-11-20T18:00:00,630,1,Reference & Learning
2017-11-20T18:00:00,15,1,Communication & Scheduling
2017-11-20T18:00:00,12,1,Business
2017-11-20T18:00:00,7,1,Utilities
2017-11-20T19:00:00,778,1,Software Development
2017-11-20T19:00:00,197,1,Reference & Learning
2017-11-20T19:00:00,197,1,Communication & Scheduling
2017-11-20T19:00:00,18,1,Utilities
2017-11-20T20:00:00,2547,1,Software Development
2017-11-20T20:00:00,108,1,Communication & Scheduling
2017-11-20T20:00:00,30,1,Reference & Learning
2017-11-20T20:00:00,11,1,Utilities
2017-11-20T21:00:00,2109,1,Software Development
2017-11-20T21:00:00,323,1,Reference & Learning
2017-11-20T21:00:00,235,1,Business
2017-11-20T21:00:00,7,1,Communication & Scheduling
2017-11-20T21:00:00,3,1,Utilities
2017-11-20T22:00:00,802,1,Reference & Learning
2017-11-20T22:00:00,83,1,Business
2017-11-21T00:00:00,300,1,Software Development
2017-11-21T00:00:00,179,1,Reference & Learning
2017-11-21T01:00:00,2145,1,Software Development
2017-11-21T01:00:00,128,1,Reference & Learning
2017-11-21T01:00:00,15,1,Uncategorized
2017-11-21T01:00:00,13,1,Utilities
2017-11-21T02:00:00,1481,1,Software Development
2017-11-21T02:00:00,240,1,Business
2017-11-21T02:00:00,67,1,Reference & Learning
2017-11-21T02:00:00,20,1,Communication & Scheduling
2017-11-21T02:00:00,3,1,Utilities
2017-11-21T03:00:00,492,1,Software Development
2017-11-21T03:00:00,315,1,Reference & Learning
2017-11-21T03:00:00,21,1,Utilities
2017-11-21T09:00:00,336,1,Communication & Scheduling
2017-11-21T09:00:00,292,1,Reference & Learning
2017-11-21T09:00:00,89,1,Social Networking
2017-11-21T09:00:00,37,1,Utilities
2017-11-21T09:00:00,1,1,Software Development
2017-11-21T10:00:00,570,1,Reference & Learning
2017-11-21T10:00:00,78,1,Communication & Scheduling
2017-11-21T10:00:00,70,1,Social Networking
2017-11-21T10:00:00,34,1,Software Development
2017-11-21T10:00:00,20,1,Utilities
2017-11-21T10:00:00,3,1,Business
2017-11-21T11:00:00,1180,1,Communication & Scheduling
2017-11-21T11:00:00,589,1,Reference & Learning
2017-11-21T11:00:00,291,1,Software Development
2017-11-21T11:00:00,111,1,Utilities
2017-11-21T11:00:00,106,1,Social Networking
2017-11-21T11:00:00,77,1,Business
2017-11-21T11:00:00,31,1,Design & Composition
